method,k,micro_f1,macro_f1,hamming_loss,subset_accuracy,precision_at_k,recall_at_k,partial_hit_at_k,lrap,coverage_error,n_samples,n_labels
flaml,1,0.2066115702479339,0.10417578517773704,0.05327413984461709,0.058823529411764705,0.36764705882352944,0.17315062388591798,0.36764705882352944,0.29138041766163286,40.44117647058823,68,53
flaml,3,0.30687830687830686,0.2338633065048159,0.07269700332963375,0.014705882352941176,0.28431372549019607,0.37007575757575756,0.5735294117647058,0.29138041766163286,40.44117647058823,68,53
flaml,5,0.23735408560311283,0.22686951413366507,0.10876803551609324,0.0,0.17941176470588235,0.3921345811051693,0.6029411764705882,0.29138041766163286,40.44117647058823,68,53
flaml,7,0.19692307692307692,0.2238345759675718,0.14483906770255273,0.0,0.13445378151260504,0.41909536541889486,0.6176470588235294,0.29138041766163286,40.44117647058823,68,53
flaml,10,0.16393442622950818,0.2272683098651321,0.19811320754716982,0.0,0.10294117647058823,0.43737267634326454,0.6470588235294118,0.29138041766163286,40.44117647058823,68,53
