method,k,micro_f1,macro_f1,hamming_loss,subset_accuracy,precision_at_k,recall_at_k,partial_hit_at_k,lrap,coverage_error,n_samples,n_labels
mlp,7,0.20615384615384616,0.043045266524441704,0.14317425083240842,0.0,0.1407563025210084,0.4132480264833206,0.6029411764705882,0.33162765261022087,23.308823529411764,68,53
